timestamp,frame,ego_speed,ego_acceleration,ego_jerk,ego_pos_x,ego_pos_y,ego_yaw,lead_pos_x,lead_pos_y,lead_yaw,lead_speed,lead_acceleration,lead_target_speed,distance_headway,time_headway,relative_speed,ttc,throttle,brake,steer,longitudinal_control,control_mode,gear,lead_behavior_mode
0.003,0,0.0001,0.0067,0.0,2999.95,-3.88,179.99,2939.46,-3.87,-179.84,1.9702,0.9112,2.1667,56.01,999.0,-1.9702,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.0349,1,0.0003,0.0063,-0.0141,2999.95,-3.88,179.99,2939.35,-3.87,-179.85,2.1195,2.9858,2.2225,56.11,999.0,-2.1193,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.0708,2,0.0001,0.0057,-0.0158,2999.95,-3.88,179.99,2939.25,-3.87,-179.86,2.1387,0.3835,2.2789,56.22,999.0,-2.1386,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.1076,3,0.0002,0.0051,-0.0161,2999.95,-3.88,179.99,2939.14,-3.87,-179.87,2.2107,1.4389,2.3359,56.33,999.0,-2.2105,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.1448,4,0.0037,0.077,1.9347,2999.95,-3.88,179.99,2939.03,-3.87,-179.88,2.1393,-1.4268,2.3935,56.44,999.0,-2.1356,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.1807,5,0.0003,0.0772,0.006,2999.95,-3.88,179.99,2938.92,-3.87,-179.89,2.1784,0.7811,2.4516,56.55,999.0,-2.1781,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.2176,6,0.0013,0.0236,-1.455,2999.95,-3.88,179.99,2938.81,-3.87,-179.89,2.1411,-0.746,2.5102,56.65,999.0,-2.1397,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.2564,7,0.0013,0.0035,-0.5171,2999.95,-3.88,179.99,2938.7,-3.87,-179.9,2.2441,2.0603,2.5694,56.76,999.0,-2.2428,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.2913,8,0.0013,0.0044,0.0251,2999.95,-3.88,179.99,2938.59,-3.87,-179.91,2.2643,0.4036,2.6292,56.88,999.0,-2.263,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.3282,9,0.0013,0.0039,-0.0136,2999.95,-3.88,179.99,2938.47,-3.87,-179.91,2.3915,2.5438,2.6895,56.99,999.0,-2.3901,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.3631,10,0.0036,0.0975,2.6852,2999.95,-3.88,179.99,2938.35,-3.87,-179.92,2.4326,0.8219,2.7503,57.11,999.0,-2.429,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.3985,11,0.0002,0.0686,-0.817,2999.95,-3.88,179.99,2938.23,-3.87,-179.93,2.5628,2.6058,2.8116,57.24,999.0,-2.5626,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.4334,12,0.0003,0.0065,-1.78,2999.95,-3.88,179.99,2938.1,-3.87,-179.93,2.6132,1.0077,2.8735,57.37,999.0,-2.613,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.4693,13,0.0002,0.0075,0.0282,2999.95,-3.88,179.99,2937.96,-3.87,-179.93,2.7272,2.2795,2.9358,57.5,999.0,-2.727,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.5052,14,0.0004,0.0048,-0.0756,2999.95,-3.88,179.99,2937.83,-3.87,-179.95,2.772,0.896,2.9987,57.64,999.0,-2.7716,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.5406,15,0.001,0.0154,0.3004,2999.95,-3.88,179.99,2937.68,-3.87,-179.96,2.8732,2.0241,3.0621,57.78,999.0,-2.8723,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.5765,16,0.0039,0.0961,2.2478,2999.95,-3.88,179.99,2937.54,-3.87,-179.97,2.9311,1.1573,3.126,57.93,999.0,-2.9272,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.6133,17,0.0009,-0.0606,-4.2494,2999.95,-3.88,179.99,2937.39,-3.87,-179.98,3.0352,2.0835,3.1903,58.08,999.0,-3.0343,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.6488,18,0.0013,0.0442,2.9546,2999.95,-3.88,179.99,2937.23,-3.87,-179.99,3.0983,1.2618,3.2552,58.23,999.0,-3.097,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.6837,19,0.0,0.0266,-0.505,2999.95,-3.88,179.99,2937.08,-3.87,-179.99,3.2006,2.0449,3.3206,58.39,999.0,-3.2006,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.7186,20,0.0042,0.0837,1.6361,2999.95,-3.88,179.99,2936.92,-3.87,-179.99,3.266,1.3088,3.3864,58.55,999.0,-3.2618,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
0.915,21,0.0012,0.1072,0.1198,2999.95,-3.88,179.99,2936.75,-3.87,-179.99,3.3646,1.9708,3.4527,58.72,999.0,-3.3634,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.0509,22,0.0014,0.0064,-0.7409,2999.95,-3.88,179.99,2936.58,-3.87,-180.0,3.4061,0.8314,3.5194,58.89,999.0,-3.4048,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.0888,23,0.0002,0.0277,0.5612,2999.95,-3.88,179.99,2936.41,-3.87,-180.0,3.439,0.657,3.5866,59.06,999.0,-3.4388,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.1237,24,0.0039,0.079,1.4711,2999.95,-3.88,179.99,2936.24,-3.87,180.0,3.4536,0.2917,3.6543,59.23,999.0,-3.4496,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.1601,25,0.0012,0.1014,0.6164,2999.95,-3.88,179.99,2936.06,-3.87,180.0,3.519,1.3096,3.7224,59.41,999.0,-3.5179,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.197,26,0.0013,-0.0047,-2.8778,2999.95,-3.88,179.99,2935.88,-3.87,180.0,3.5691,1.0007,3.791,59.58,999.0,-3.5678,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.2338,27,0.0007,0.0396,1.2018,2999.95,-3.88,179.99,2935.7,-3.87,180.0,3.651,1.6374,3.86,59.76,999.0,-3.6502,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.2697,28,0.0006,0.0061,-0.9333,2999.95,-3.88,179.99,2935.52,-3.87,180.0,3.714,1.2607,3.9295,59.95,999.0,-3.7134,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.3056,29,0.0013,0.0375,0.8737,2999.95,-3.88,179.99,2935.33,-3.87,-180.0,3.7986,1.6915,3.9993,60.14,999.0,-3.7973,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.3395,30,0.0003,0.0305,-0.2072,2999.95,-3.88,179.99,2935.14,-3.87,-180.0,3.8666,1.3611,4.0696,60.33,999.0,-3.8663,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.3754,31,0.0005,0.0064,-0.6718,2999.95,-3.88,179.99,2934.94,-3.87,-180.0,3.9486,1.6394,4.1404,60.53,999.0,-3.9481,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.4113,32,0.0001,0.0116,0.1448,2999.95,-3.88,180.0,2934.74,-3.87,-180.0,4.019,1.4084,4.2115,60.73,999.0,-4.0189,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.4461,33,0.0003,0.0082,-0.0959,2999.95,-3.88,180.0,2934.54,-3.87,-180.0,4.0945,1.5105,4.283,60.93,999.0,-4.0942,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.482,34,0.0002,0.0049,-0.0917,2999.95,-3.88,180.0,2934.33,-3.87,-179.99,4.1655,1.4183,4.3549,61.14,999.0,-4.1653,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.5179,35,0.0005,0.0075,0.071,2999.95,-3.88,180.0,2934.12,-3.87,-179.99,4.24,1.4908,4.4273,61.35,999.0,-4.2395,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.5528,36,0.0005,0.0183,0.3113,2999.95,-3.88,180.0,2933.91,-3.87,-179.99,4.3104,1.408,4.5,61.56,999.0,-4.3099,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.5886,37,0.0002,0.0073,-0.307,2999.95,-3.88,180.0,2933.69,-3.87,-179.99,4.3832,1.4569,4.5731,61.78,999.0,-4.383,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.6235,38,0.0003,0.0085,0.0332,2999.95,-3.88,180.0,2933.47,-3.87,-179.99,4.4528,1.3906,4.6466,62.0,999.0,-4.4525,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.6594,39,0.0004,0.0116,0.0871,2999.95,-3.88,180.0,2933.24,-3.87,-179.99,4.5236,1.4172,4.7205,62.22,999.0,-4.5233,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.8298,40,0.0002,0.0082,-0.0202,2999.95,-3.88,180.0,2933.01,-3.87,-179.99,4.5922,1.3715,4.7947,62.45,999.0,-4.592,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
1.9714,41,0.0005,0.0111,0.0203,2999.95,-3.88,179.99,2932.78,-3.87,-179.99,4.6606,1.3673,4.8693,62.68,999.0,-4.6601,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.0093,42,0.0005,0.004,-0.1855,2999.95,-3.88,179.99,2932.55,-3.87,-179.99,4.7278,1.3437,4.9443,62.92,999.0,-4.7272,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.0452,43,0.0002,-0.0078,-0.329,2999.95,-3.88,179.99,2932.31,-3.87,-179.99,4.7942,1.3296,5.0196,63.16,999.0,-4.794,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.0802,44,0.0002,0.0047,0.356,2999.95,-3.88,179.99,2932.07,-3.87,-179.99,4.86,1.3154,5.0952,63.4,999.0,-4.8598,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.1171,45,0.0002,0.0071,0.0668,2999.95,-3.88,179.99,2931.82,-3.87,-179.99,4.9251,1.3025,5.1712,63.64,999.0,-4.9249,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.1519,46,0.0004,0.0105,0.095,2999.95,-3.88,179.99,2931.57,-3.87,-179.99,4.9897,1.2903,5.2476,63.89,999.0,-4.9892,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.1878,47,0.0002,0.0077,-0.0766,2999.95,-3.88,180.0,2931.32,-3.87,-179.99,5.0534,1.2775,5.3242,64.14,999.0,-5.0532,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.2242,48,0.0001,-0.0047,-0.341,2999.95,-3.88,180.0,2931.07,-3.87,-180.0,5.0727,0.3893,5.4012,64.4,999.0,-5.0725,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.2591,49,0.0002,0.0037,0.2417,2999.95,-3.88,180.0,2930.82,-3.87,-180.0,5.0154,-1.1466,5.4786,64.65,999.0,-5.0151,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.295,50,0.0002,0.0068,0.0866,2999.95,-3.88,180.0,2930.57,-3.87,-180.0,5.071,1.1129,5.5562,64.9,999.0,-5.0708,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.3299,51,0.0003,0.0038,-0.0886,2999.95,-3.88,180.0,2930.31,-3.87,-180.0,5.0304,-0.8119,5.6341,65.15,999.0,-5.0302,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.3663,52,0.0004,0.006,0.0604,2999.95,-3.88,180.0,2930.06,-3.87,-180.0,5.1256,1.9039,5.7124,65.41,999.0,-5.1252,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.4015,53,0.0006,0.0187,0.362,2999.95,-3.88,-180.0,2929.8,-3.87,-180.0,5.0927,-0.6574,5.7909,65.66,999.0,-5.0921,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.4363,54,0.0039,0.0653,1.3375,2999.95,-3.88,180.0,2929.55,-3.87,-180.0,5.0414,-1.0258,5.8698,65.91,999.0,-5.0376,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.4722,55,0.0037,0.0064,-1.6418,2999.95,-3.88,180.0,2929.3,-3.87,-180.0,5.0546,0.2632,5.9489,66.17,999.0,-5.0509,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.5081,56,0.0002,-0.0731,-2.217,2999.95,-3.88,180.0,2929.05,-3.87,-180.0,5.0362,-0.3684,6.0283,66.42,999.0,-5.036,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.543,57,0.0034,0.0682,4.051,2999.95,-3.88,180.0,2928.79,-3.87,-180.0,5.0773,0.8231,6.108,66.67,999.0,-5.0739,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.5789,58,0.0011,0.0902,0.6125,2999.95,-3.88,179.99,2928.54,-3.87,-180.0,5.0836,0.1246,6.188,66.93,999.0,-5.0825,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.6137,59,0.0013,0.0051,-2.439,2999.95,-3.88,179.99,2928.28,-3.87,-180.0,5.145,1.2282,6.2683,67.18,999.0,-5.1437,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.6496,60,0.0007,0.0153,0.2839,2999.95,-3.88,-180.0,2928.03,-3.87,-180.0,5.1685,0.4713,6.3488,67.44,999.0,-5.1678,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.6855,61,0.0,0.015,-0.0095,2999.95,-3.88,-180.0,2927.77,-3.87,-180.0,5.2438,1.5047,6.4295,67.7,999.0,-5.2438,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.7199,62,0.0003,0.0063,-0.2503,2999.95,-3.88,-180.0,2927.5,-3.87,-180.0,5.279,0.7048,6.5105,67.96,999.0,-5.2787,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.7568,63,0.0004,0.0042,-0.0585,2999.95,-3.88,-180.0,2927.24,-3.87,-180.0,5.3633,1.6859,6.5918,68.23,999.0,-5.3629,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
2.9279,64,0.0006,-0.0186,-0.133,2999.95,-3.88,-180.0,2926.97,-3.87,-180.0,5.4063,0.86,6.6733,68.5,999.0,-5.4057,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.0694,65,0.0004,0.0068,0.1795,2999.95,-3.88,-180.0,2926.69,-3.87,-180.0,5.4964,1.8019,6.755,68.77,999.0,-5.496,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.1162,66,0.0043,0.0799,1.5606,2999.95,-3.88,-180.0,2926.42,-3.87,-180.0,5.5445,0.9628,6.837,69.05,999.0,-5.5402,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.1501,67,0.0004,0.0789,-0.0305,2999.95,-3.88,-179.99,2926.14,-3.87,-180.0,5.6383,1.8756,6.9192,69.33,999.0,-5.6379,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.186,68,0.0013,0.0333,-1.2723,2999.95,-3.88,-179.99,2925.85,-3.87,-180.0,5.69,1.0326,7.0016,69.61,999.0,-5.6886,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.2229,69,0.0003,-0.0227,-1.5168,2999.95,-3.88,-179.99,2925.57,-3.87,-180.0,5.7861,1.922,7.0842,69.9,999.0,-5.7858,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.2578,70,0.0004,0.0132,1.0289,2999.95,-3.88,-179.99,2925.28,-3.87,-180.0,5.8401,1.081,7.1671,70.19,999.0,-5.8397,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.2946,71,0.0001,-0.0077,-0.5666,2999.95,-3.88,-179.99,2924.98,-3.87,-180.0,5.9377,1.9521,7.2501,70.49,999.0,-5.9377,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.3285,72,0.0003,0.0056,0.3906,2999.95,-3.88,-180.0,2924.68,-3.87,-180.0,5.9935,1.1161,7.3333,70.78,999.0,-5.9933,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.3654,73,0.0004,0.0113,0.1552,2999.95,-3.88,-180.0,2924.38,-3.87,-180.0,6.0921,1.9717,7.4168,71.09,999.0,-6.0917,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.4001,74,0.0003,0.007,-0.1245,2999.95,-3.88,-180.0,2924.07,-3.87,-180.0,6.1492,1.1427,7.5004,71.39,999.0,-6.149,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.435,75,0.0002,0.005,-0.0552,2999.95,-3.88,-180.0,2923.76,-3.87,-180.0,6.2485,1.9846,7.5842,71.7,999.0,-6.2482,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.4708,76,0.0002,0.0049,-0.0036,2999.95,-3.88,180.0,2923.45,-3.87,-180.0,6.3067,1.165,7.6682,72.02,999.0,-6.3065,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.5067,77,0.0005,0.0082,0.0922,2999.95,-3.88,-179.99,2923.13,-3.87,-180.0,6.4064,1.9931,7.7523,72.34,999.0,-6.4059,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.5426,78,0.0039,0.0696,1.7104,2999.95,-3.88,-179.99,2922.81,-3.87,-180.0,6.4656,1.184,7.8366,72.66,999.0,-6.4617,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.5776,79,0.0002,-0.0771,-4.1855,2999.95,-3.88,-179.99,2922.48,-3.87,-180.0,6.5655,1.9988,7.9211,72.99,999.0,-6.5653,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.6132,80,0.0002,0.0049,2.3055,2999.95,-3.88,-179.99,2922.15,-3.87,-180.0,6.6255,1.2002,8.0057,73.32,999.0,-6.6254,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.6491,81,0.0003,0.0056,0.0207,2999.95,-3.88,-179.99,2921.82,-3.87,-180.0,6.7257,2.0035,8.0905,73.65,999.0,-6.7254,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.683,82,0.0004,0.0055,-0.0042,2999.95,-3.88,-179.99,2921.48,-3.87,-180.0,6.7865,1.2151,8.1754,73.99,999.0,-6.7861,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.7189,83,0.0002,0.0065,0.0289,2999.95,-3.88,-179.99,2921.14,-3.87,-180.0,6.8868,2.0064,8.2605,74.33,999.0,-6.8865,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.7538,84,0.0005,0.0083,0.0494,2999.95,-3.88,-179.99,2920.79,-3.87,-180.0,6.9483,1.2298,8.3457,74.68,999.0,-6.9478,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
3.9312,85,0.0002,0.01,0.0099,2999.95,-3.88,-179.99,2920.44,-3.87,-180.0,7.0487,2.0084,8.431,75.03,999.0,-7.0485,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.0767,86,0.0004,0.0089,-0.0078,2999.95,-3.88,-179.99,2920.09,-3.87,-180.0,7.1109,1.2436,8.5165,75.38,999.0,-7.1105,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.123,87,0.0001,0.0084,-0.0109,2999.95,-3.88,-179.99,2919.73,-3.87,-180.0,7.2114,2.01,8.602,75.74,999.0,-7.2113,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.1769,88,0.0002,0.0052,-0.0584,2999.95,-3.88,-179.99,2919.36,-3.87,-180.0,7.2742,1.2562,8.6877,76.1,999.0,-7.2739,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.2127,89,0.0004,0.0105,0.1476,2999.95,-3.88,-179.99,2919.0,-3.87,-180.0,7.3747,2.0111,8.7735,76.47,999.0,-7.3744,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.2476,90,0.0003,0.0114,0.0256,2999.95,-3.88,-179.99,2918.63,-3.87,-180.0,7.4382,1.2695,8.8594,76.84,999.0,-7.4379,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.2835,91,0.0003,0.0045,-0.1933,2999.95,-3.88,-179.99,2918.25,-3.87,-180.0,7.5388,2.0115,8.9454,77.21,999.0,-7.5385,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.3187,92,0.0003,0.0105,0.1724,2999.95,-3.88,-179.99,2917.87,-3.87,-180.0,7.6028,1.2812,9.0314,77.59,999.0,-7.6025,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.3536,93,0.0002,0.0078,-0.0785,2999.95,-3.88,-179.99,2917.49,-3.87,-180.0,7.7034,2.0118,9.1176,77.98,999.0,-7.7033,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.3905,94,0.0002,0.0049,-0.0773,2999.95,-3.88,-179.99,2917.1,-3.87,-180.0,7.7681,1.2933,9.2038,78.36,999.0,-7.7679,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.4259,95,0.0002,0.0079,0.0835,2999.95,-3.88,-179.99,2916.71,-3.87,-180.0,7.8687,2.0114,9.2902,78.75,999.0,-7.8685,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.4607,96,0.0001,0.0052,-0.0775,2999.95,-3.88,-179.99,2916.32,-3.87,-180.0,7.9339,1.305,9.3765,79.15,999.0,-7.9339,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.4966,97,0.0002,0.0054,0.0066,2999.95,-3.88,-179.99,2915.92,-3.87,-180.0,8.0345,2.0108,9.463,79.55,999.0,-8.0342,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.5329,98,0.0001,0.0042,-0.0333,2999.95,-3.88,-179.99,2915.51,-3.87,-180.0,8.1003,1.3165,9.5495,79.95,999.0,-8.1002,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.5678,99,0.0003,0.0051,0.0248,2999.95,-3.88,-179.99,2915.11,-3.87,-180.0,8.2008,2.0098,9.6361,80.36,999.0,-8.2005,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.6026,100,0.0001,-0.0069,-0.3428,2999.95,-3.88,-179.99,2914.69,-3.87,-180.0,8.2672,1.3276,9.7227,80.77,999.0,-8.2671,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.6379,101,0.0003,0.0056,0.3542,2999.95,-3.88,-179.99,2914.28,-3.87,-180.0,8.3676,2.0081,9.8093,81.19,999.0,-8.3673,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.6738,102,0.0003,0.0121,0.1799,2999.95,-3.88,-179.99,2913.86,-3.87,-180.0,8.4345,1.3386,9.896,81.61,999.0,-8.4342,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.7107,103,0.0,0.0066,-0.1493,2999.95,-3.88,-179.99,2913.43,-3.87,-180.0,8.5348,2.0062,9.9828,82.04,999.0,-8.5348,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.7455,104,0.0037,0.0734,1.9146,2999.95,-3.88,-179.99,2913.0,-3.87,-180.0,8.6023,1.3495,10.0695,82.46,999.0,-8.5986,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.7814,105,0.0007,-0.0589,-3.6863,2999.95,-3.88,-179.99,2912.57,-3.87,-180.0,8.7025,2.0038,10.1563,82.9,999.0,-8.7017,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.8163,106,0.0002,0.0137,2.0808,2999.95,-3.88,-179.99,2912.13,-3.87,-180.0,8.7704,1.3596,10.2431,83.33,999.0,-8.7703,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.8512,107,0.0001,0.0052,-0.2421,2999.95,-3.88,-179.99,2911.69,-3.87,-180.0,8.8705,2.0009,10.3299,83.78,999.0,-8.8704,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.8871,108,0.0002,0.0054,0.0053,2999.95,-3.88,-179.99,2911.25,-3.87,-180.0,8.939,1.37,10.4167,84.22,999.0,-8.9388,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.9239,109,0.0002,0.0046,-0.0215,2999.95,-3.88,-179.99,2910.8,-3.87,-180.0,9.0389,1.9975,10.5035,84.67,999.0,-9.0387,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.9588,110,0.0004,0.0052,0.0148,2999.95,-3.88,-179.99,2910.34,-3.87,-180.0,9.1079,1.38,10.5903,85.12,999.0,-9.1075,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
4.9947,111,0.0002,0.0045,-0.0184,2999.95,-3.88,-179.99,2909.88,-3.87,-180.0,9.2076,1.9938,10.6771,85.58,999.0,-9.2073,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.0317,112,0.0001,0.0062,0.0452,2999.95,-3.88,-179.99,2909.42,-3.87,-180.0,9.2771,1.3899,10.7638,86.05,999.0,-9.2769,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.0656,113,0.0003,0.0048,-0.0412,2999.95,-3.88,-179.99,2908.95,-3.87,-180.0,9.3765,1.9894,10.8506,86.51,999.0,-9.3762,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.1015,114,0.0003,0.011,0.173,2999.95,-3.88,-179.99,2908.48,-3.87,-180.0,9.4465,1.3994,10.9373,86.98,999.0,-9.4462,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.1359,115,0.0003,0.0108,-0.0038,2999.95,-3.88,-179.99,2908.01,-3.87,-180.0,9.5457,1.9846,11.024,87.46,999.0,-9.5454,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.1718,116,0.0007,0.0091,-0.0483,2999.95,-3.88,-179.99,2907.53,-3.87,-180.0,9.6162,1.409,11.1107,87.94,999.0,-9.6154,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.2072,117,0.0003,0.0147,0.1572,2999.95,-3.88,-179.99,2907.04,-3.87,-180.0,9.7151,1.9793,11.1973,88.42,999.0,-9.7149,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.245,118,0.0002,-0.0039,-0.4905,2999.95,-3.88,-179.99,2906.56,-3.87,-180.0,9.786,1.4182,11.2838,88.91,999.0,-9.7859,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.2839,119,0.0003,0.0067,0.2727,2999.95,-3.88,-179.99,2906.06,-3.87,-180.0,9.8847,1.9733,11.3703,89.4,999.0,-9.8844,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.3208,120,0.0027,0.0548,1.305,2999.95,-3.88,-179.98,2905.57,-3.87,-180.0,9.9561,1.4274,11.4568,89.9,999.0,-9.9534,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.3597,121,0.0004,0.0606,0.1484,2999.95,-3.88,-179.99,2905.07,-3.87,-180.0,10.0544,1.967,11.5432,90.4,999.0,-10.054,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.3961,122,0.0013,0.0175,-1.1843,2999.95,-3.88,-179.99,2904.56,-3.87,-180.0,10.1262,1.4362,11.6295,90.9,999.0,-10.125,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.431,123,0.0015,0.0072,-0.2952,2999.95,-3.88,-179.99,2904.05,-3.87,-180.0,10.2243,1.9601,11.7157,91.41,999.0,-10.2227,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
5.4668,124,0.0002,0.032,0.6904,2999.95,-3.88,-179.99,2903.54,-3.87,-180.0,10.2965,1.4451,11.8019,91.93,999.0,-10.2963,999.0,0.0,0.0,0.0021,0.0,manual,1,fixed
